uuid,name,description,location,date,start_time,end_time,tags,speakers
745d1745-1220-47a6-925e-6f9549162ace,From Curiosity to Career: Becoming an Ethical Hacker,"Are you fascinated by hacking and cybersecurity? Do you dream of becoming an ethical hacker but don't know where to start? In this session, Jason Gillam, a seasoned penetration tester and hiring manager, will share his personal journey and insights on how to make the leap from curiosity to career.

Drawing on his years of experience in the industry, Jason will provide practical guidance on developing the technical skills and mindset necessary for success in this field. He will also discuss the importance of ethics, communication, and collaboration in the world of ethical hacking.

Whether you're just starting out in cybersecurity or looking to take your career to the next level, this session will provide valuable insights and practical advice to help you succeed as an ethical hacker.",Room 103,2024-08-29,13:30:00,14:30:00,"['cybersecurity', 'ethical hacking', 'Introductory and overview']","['Sutton Velazquez', 'Jaliyah Gutierrez']"
bc16c676-0aa3-40e0-95c8-da6e12a0f1db,TypeScript - Beyond the Basics,"TypeScript enables web developers to improve the clarity and reliability of their code. It also enables more powerful tools for writing code. This led to its rapid rise in popularity. But what can it do for you beyond just adding types to your variables and parameters? In this talk, we look at some of the more advanced features in the language that can help you deliver valuable solutions in less time.

In this session, we will look at features such as:
* union types
* intersection types
* mixins
* generics

We will also look at some of the new features in TypeScript 4.9 and 5.0",Grand Ballroom A,2024-08-29,14:45:00,15:45:00,"['typescript', 'web development', 'Intermediate']",['Jason Hendrix']
68d11590-19f5-400c-8e77-848ce7241285,The Power of DevOps in the Real World,"It is now 2023 and good DevOps practices are no longer just nice to have. It is absolutely necessary to continuously deliver value to our end users. Yet this isn't easy to do right. In this session, we will explore the why's and the how. Why is DevOps important? Why do we care? How do we implement DevOps best practices? And finally, we will do a real world deep dive. Starting from nothing at all except source code (and I mean NOTHING. No infrastructure at all) we end with a complex modern application deployed all the way out into production hosted in the cloud. We will touch on all modern technologies. From web front ends, to deploying databases with API's and even mobile apps. This isn't just a flashy show and tell. We will dive deep, exploring best practices using advanced DevOps techniques. With the right tooling, anything is possible. And in this session, you will see all this happen live with DevOps best practices!",Grand Ballroom B,2024-08-29,14:45:00,15:45:00,"['DevOps', 'Intermediate']",['Luca Cunningham']
c3463662-2e2e-4fef-9247-cb6429e72674,Remote Work and Best Practices,"Panel discussion covering all things Remote Work. How best to keep your sanity, how to engage and stay relevant with peers, how to stay motivated and make impact, and many other key topics that are top of mind as many of us work from home.",Grand Ballroom C,2024-08-29,14:45:00,15:45:00,"['carrer', 'Introductory and overview']",['Marley Tran']
29519c7d-fdb0-4377-96d3-be2dc07b2154,Versioning ASP.NET Core APIs,"Building an API with ASP.NET MVC in .NET Core is only half the job. If you're API is going to live more than one release cycle, you're going to need to version it. During this session, you'll see how easy it is now to version APIs using functionality built into ASP.NET Core.",Junior Ballroom A,2024-08-29,14:45:00,15:45:00,"['api', 'asp.net core', 'web development', 'mvc', 'Intermediate']",['Braxton Chung']
b523df6a-b9d3-498b-ba64-74c0f868c73e,Unleashing the Power of Big Data: Navigating the Data-Driven World with Azure Tools,"In this informative talk, we will dive into the concept of ""Big Data"" and its significance in today's data-driven world. From small amounts of unstructured data to massive datasets, companies have diverse needs for processing data. Learn about the powerful Azure tools and solutions that can help you effectively manage your data. Discover how Azure Data Factory enables efficient Extract, Transform, Load (ETL) processes, and how Azure Synapse and Data Lakes offer scalable storage solutions. Moreover, gain insights into advanced techniques that can enhance data processing and unlock the full potential of analytics. Join me to learn about the potential of ""Big Data"" for your organization.",Junior Ballroom B,2024-08-29,14:45:00,15:45:00,"['big data', 'cloud', 'azure', 'Intermediate']",['Rivka Lawson']
4411132b-e865-4c77-af42-2ced20f52a17,Blending Product Thinking with Architecture,"Too much design up front and you are bumping into the design all of the time (and losing time). Not enough design and your system can crumble in reality. How do you blend architecture so you have the right decisions at the right time, and give them enough due dilligence? How do you embrace cloud and microservices and not risk getting into different failure scenarios or overly complicated maintenance and ripple effects?

In this session we will walk through visualizations that help teams blend product thinking with architecture. Along the way, we will look at microservices and domain modeling as well as chaos engineering and fault tolerance - blending all of these into a context that is consumable by all and gives the right emphasis at the right time.  Interested in CRC cards?  You've come to the right place

Leave this session with simple visualizations and approaches that you can apply immediately to start blending product with architecture, especially if you are looking to run in a cloud world.",Junior Ballroom C,2024-08-29,14:45:00,15:45:00,"['microservices', 'cloud', 'product management', 'Architecture', 'Introductory and overview']",['Lane Hull']
6c1ed208-febb-4b04-a11b-5d2d467d18cd,What Is YOUR AI Strategy?,"ChatGPT, and the underlying tech that supports it, represents the biggest wave of opportunity since Marc Andreesen kick-started the digital revolution with the first web browser. Every company is scrambling to figure out how best to ride the wave. But what about individual developers? What about you?

Welcome to the frontier of Generative AI – where Large Language Models (LLMs), Copilots, and conversational APIs are not just buzzwords, but tools within your grasp. Its all here and developers hold the keys. But most of us are sitting around future-gazing instead of positioning ourselves to ride the wave rather than chase it.

In this session, we'll delve into practical strategies for you to leverage Gen AI – not just to be a more efficient developer, but to revolutionize your career (even if your current company has banned its use! 😉). 

Gen AI wont make bad programmers good, but it can make good programmers into superstars. Join us as we explore this world of Gen AI and equip you with actionable insights to harness its power.

It all starts with asking the right questions, and the key question is “What is MY AI strategy?”",Junior Ballroom D,2024-08-29,14:45:00,15:45:00,"['ai', 'generative ai', 'large language models', 'LLM', 'Intermediate']",['Andi Church']
ac0ca757-915c-4bd0-ac6a-3a0352ea9404,Usability Testing Without a UX Specialist,"Ask nearly anyone about the process of developing software, and somewhere in the answer theyll (hopefully) mention the users. User research, user testing, user feedback – the end user is at the heart of everything that we build. However, for many companies, making conversations with real users actually happen is a real challenge – especially if you don't have a UX specialist on your team! If this is all sounding familiar to you, then I have a recommendation: take it into your own hands. In this session, we'll talk through setting up a basic user testing program and growing it, so you – the developer – can feel empowered to start usability testing for your own product! ",Room D1,2024-08-29,14:45:00,15:45:00,"['UX', 'testing', 'Introductory and overview']",['Terrance Bradford']
cca3766e-3aa9-4e1c-aea1-1cafd3d3b49a,Has your digital transformation stalled?,"Has your ability to deliver products gotten slower as a result of an agile or digital transformation?  Are you constantly restarting your transformation?  Has your company got agile fatigue?

I will share common challenges that I have experienced at multiple companies and how we solved them.  I will also share what we tried that didn't work and what we learned from it.

I will share the key turning points in the transformation as well as the metrics used to measure progress.

",Room D2,2024-08-29,14:45:00,15:45:00,"['agile', 'transformation', 'Intermediate']",['Rhea Snow']
7bc7e2f5-1146-424d-b253-9d7261066a4a,Level Up Your SharePoint Lists,"Many organizations rely on SharePoint lists for presenting and organizing data, but did you know you can extend the functionality of these lists? In this session you will learn how you can customize SharePoint lists, including:
- How to use JSON formatting to customize your list views, such as adding custom group headers, custom card views, and more
- How to use JSON to format your SharePoint form to allow for field grouping and HTML elements in your form
- How to use Power Apps to customize your SharePoint form, including how to display information from a secondary data source in your form
- How to use Power Automate to create a workflow triggered by the information stored in your list
Come learn how you can improve the usefulness and usability of your lists for your users.",Room 101,2024-08-29,14:45:00,15:45:00,"['power apps', 'Introductory and overview']",['Houston Boyd']
abde70c7-3e6d-416d-a422-ff45ed673e2a,Web3 for Web2 developers,"This presentation aims to familiarize Web2 developers with the new opportunities that Web3 provides. It will provide an overview of the key concepts of Web3 and the technologies used to build decentralized applications. It will also discuss the implications of Web3 on the development process and the impact it will have on the industry. Join me, fam. WAGMI
",Room 102,2024-08-29,14:45:00,15:45:00,"['web3', 'web2', 'decentralize applications', 'dapp', 'Intermediate']",['Georgia Hood']
f91bad33-645b-4aa7-a42e-6a0a0233953c,Azure On The Cheap - Your First Azure Applications,"Getting started with the cloud and be daunting. There are many ways to accidentally spend a lot of money with either wrong settings or simply forgetting about expensive running resources. In this talk, we'll go over how to get started with Azure and make a very simple application. You'll learn about Azure subscription types and budgets, storage options, basic security, virtual machines, and serverless application hosting. ",Grand Ballroom A,2024-08-29,16:00:00,17:00:00,"['azure', 'cloud', 'serverless', 'Introductory and overview']","['Brixton Richard', 'Davina Watts']"
a98ff81a-3a5c-4902-86e4-92232886747f,Exciting new features in SQL Server for developers,"We get more and more features with every new version of SQL Server. Microsoft developed these new features to keep SQL Server modern, competitive, and developer-friendly. 
SQL Server can help you keep your software architecture diagram simple and powerful with all the new features it offers.
We will explore the new features from the latest versions (2017,2019,2022) of SQL Server, including Azure SQL.
We will cover the following features :
- Saving data as JSON in SQL Server.
- Using Graph Tables for interconnected data and relationships.
- In-Memory Tables for caching.
- New Functions.",Room D1,2024-08-29,16:00:00,17:00:00,"['database', 'SQL Server', 'sql', 'Intermediate']",['Brodie Bernal']
f1fdf5dc-aa69-4e0a-a429-fc2339eb5d48,The sum is GREATER than the parts:  How to increase team productivity,"With shortage of skilled coders and IT professionals, managers can work smarter to maximize their team's productivity and quality. 

In this session, you will get exposed to a set of practice that helps you to maximize productivity for your software teams and projects. These practices are derived from ancient wisdom and latest human resource research but applied to software development.

Bring your questions and scenarios.

Tags: Management, Team Building, Team Work
",Room D2,2024-08-29,16:00:00,17:00:00,"['team management', 'Intermediate']",['Tatum Robertson']
5a60ff03-c794-43e1-8b47-186b8d540f6a,A Vibrant Visit With The Valuable and Versatile Visitor Design Pattern,"Design patterns are popular with software designers, and the famous ""Gang of Four"" book on Design Patterns is an industry classic. Some of the classic patterns in that book are simple to understand and use, and many have been ""baked into"" programming languages and frameworks. However, some of the patterns are not immediately obvious, and the Visitor pattern is one of the most misunderstood patterns in the collection. In this session, we'll take a look at the Visitor pattern, what it does, how it may be implemented in popular languages such as Java and TypeScript, and we'll see some scenarios in which the pattern provides a simple solution to a complex problem, such as in navigating a complex data structure. You'll leave the session with a better understanding of this underused pattern and knowledge of when to apply it.",Room 101,2024-08-29,16:00:00,17:00:00,"['design patterns', 'Introductory and overview']",['Harmony Shepard']
18da73b2-c72c-4856-858b-c57179dee889,How To Start Loving Command-Line Tools,"Take a moment to think about the preferred software you use to do your job. What comes to mind? Python? Nodejs? C#? Some flavor of SQL? One of the Cs? Some declarative vendor tool? tHe cLoUd?

Now: have you ever thought about how *insufferable* some of that tooling can be? Many developers are familiar with the massive potential bloat of the 'node_modules' folder, how nightmarish it can be managing your Python paths & environments, or how difficult it is to test or run any given software locally. Need to store some relational data? “Well, I better fire up a full-fat Postgres deployment!” And none of this even touches on ""dependency hell"". Yikes.

Many developers often forget (or in my experience, simply dont know) that for the most common tasks on UNIX-alike systems, theres likely already command-line software installed to do the job! The GNU Project collectively provides nearly four hundred pieces of software to solve common (and not-so-common) computational problems. Outside of the GNU ecosystem, there are plenty of small-footprint, low- or no-dependency software packages available through a package manager or direct install to solve any straggling issues you may have.

In this talk, I will demonstrate how to resolve some of the most common or frustrating tasks developers might face using a sample of these tools: local databases; data preprocessing; JSON parsing & filtering; parallelization; task orchestration; interacting with REST APIs & remote files; and more!",Room 102,2024-08-29,16:00:00,17:00:00,"['software development', 'Intermediate']","['Damari Harrell', 'Kara Bradford', 'Ander Montoya']"
